order_id,product_id,quantity,unit_price
O101244,P101708,1,246.12
O101245,P101678,2,205.13
O101245,P101988,1,238.78
O101246,P101200,1,410.47
O101246,P100618,3,459.52
O101247,P100015,1,402.44
O101247,P100856,1,79.46
O101247,P100099,1,195.36
O101248,P100433,2,99.62
O101248,P101002,3,35.85
O101249,P100126,1,44.99
O101249,P100044,1,348.86
O101249,P101327,2,351.38
O101249,P100771,1,255.44
O101249,P100697,2,36.58
O101250,P101433,2,51.47
O101250,P101515,2,352.33
O101250,P101228,2,109.08
O101251,P101186,3,299.29
O101251,P100292,1,287.71
O101251,P101625,2,182.75
O101251,P100444,1,212.02
O101252,P101970,2,359.39
O101253,P100953,3,87.28
O101253,P100583,2,284.17
O101253,P100903,3,266.77
O101253,P100501,2,397.55
O101254,P101259,2,170.78
O101255,P100401,3,441.07
O101255,P101868,1,471.66
O101255,P101372,2,134.8
O101256,P101984,2,238.74
O101256,P100696,1,62.32
O101256,P101349,2,338.77
O101256,P101555,2,48.13
O101257,P101605,3,315.06
O101258,P101682,3,183.05
O101259,P101121,1,290.03
O101259,P100151,3,43.99
O101259,P100319,1,255.21
O101259,P101382,1,149.61
O101260,P101392,2,117.86
O101260,P101288,2,270.96
O101260,P100418,2,448.69
O101260,P100309,1,82.9
O101260,P100252,3,239.77
O101261,P100146,1,125.84
O101261,P101302,3,161.43
O101262,P100752,2,341.19
O101262,P101019,1,9.22
O101262,P101732,1,303.68
O101262,P100394,1,78.12
O101262,P101922,3,437.81
O101263,P101582,1,331.47
O101263,P101101,3,178.67
O101263,P100304,1,49.16
O101264,P100424,1,155.26
O101265,P101227,3,407.43
O101265,P101743,2,240.47
O101265,P100427,1,312.93
O101266,P101461,2,343.27
O101266,P101349,3,323.1
O101266,P101398,2,18.14
O101266,P101167,1,170.3
O101266,P100698,1,168.72
O101267,P100084,1,270.48
O101267,P100562,3,386.68
O101268,P101646,2,86.99
O101268,P100876,2,315.0
O101268,P100882,2,337.73
O101268,P101795,1,378.43
O101269,P100130,1,124.18
O101269,P100572,2,251.41
O101269,P100451,1,330.96
O101270,P101377,2,223.86
O101270,P101538,2,344.0
O101270,P100841,2,45.92
O101271,P100601,3,18.55
O101271,P100337,2,190.49
O101271,P101183,2,350.77
O101271,P101700,1,92.89
O101271,P100833,3,71.41
O101272,P101963,2,427.04
O101273,P100857,2,85.31
O101273,P101902,2,343.59
O101273,P100292,3,289.43
O101273,P100863,1,401.87
O101273,P101793,2,175.21
O101274,P101223,1,424.9
O101274,P101438,1,194.84
O101275,P101592,1,410.87
O101275,P101796,2,328.15
O101275,P100149,1,214.96
O101275,P100616,2,221.98
O101275,P101345,2,342.63
O101276,P100301,1,343.9
O101276,P101010,2,435.73
O101277,P100587,2,215.7
O101278,P100949,1,367.62
O101278,P101769,3,262.16
O101278,P101342,1,70.9
O101278,P100416,1,283.62
O101278,P101084,1,208.84
O101279,P101137,3,376.4
O101279,P101932,1,153.24
O101279,P100395,2,303.36
O101279,P101803,1,316.45
O101280,P101430,3,294.22
O101280,P100131,3,189.0
O101280,P100999,2,381.71
O101280,P100911,1,302.45
O101280,P100833,3,72.05
O101281,P101738,3,140.55
O101281,P100008,1,303.42
O101282,P101808,1,45.05
O101282,P101943,1,67.87
O101283,P100598,3,432.88
O101283,P100259,2,106.68
O101283,P101583,3,450.78
O101283,P101541,1,376.34
O101283,P100924,3,321.42
O101284,P101939,3,159.82
O101285,P101239,2,471.33
O101285,P101515,3,342.23
O101285,P100423,2,262.43
O101285,P100687,3,269.29
O101285,P101242,2,100.43
O101286,P100272,1,392.51
O101286,P100758,2,87.87
O101286,P101464,1,85.71
O101286,P100384,1,393.25
O101286,P100756,1,407.42
O101287,P100766,1,160.46
O101287,P101984,1,223.15
O101288,P100597,2,342.72
O101288,P100706,3,392.51
O101288,P101832,3,208.3
O101289,P101797,1,110.71
O101289,P101072,3,327.57
O101289,P101308,3,376.79
O101289,P100585,2,284.47
O101289,P100125,2,376.37
O101290,P100130,2,123.1
O101290,P101830,3,257.28
O101291,P101707,2,254.32
O101291,P101299,3,363.57
O101292,P101322,1,375.98
O101292,P100938,2,86.56
O101292,P100102,1,159.97
O101292,P101309,1,180.91
O101292,P100825,3,307.64
O101293,P100577,2,352.36
O101293,P101721,2,156.94
O101293,P100073,1,331.48
O101293,P101245,1,336.66
O101294,P101618,3,256.87
O101294,P101837,3,425.47
O101294,P101144,3,427.89
O101294,P100990,3,97.3
O101295,P100218,2,210.77
O101296,P100868,3,144.37
O101296,P100231,1,11.09
O101296,P100962,2,364.49
O101296,P101186,3,296.27
O101297,P101359,1,429.06
O101297,P100134,2,354.58
O101298,P101771,1,333.43
O101298,P101098,1,142.67
O101298,P100523,2,27.62
O101299,P101204,2,288.62
O101300,P101445,1,458.33
O101300,P100505,2,453.67
O101300,P100506,3,338.77
O101300,P101577,3,108.16
O101301,P100794,2,60.38
O101301,P100193,2,494.29
O101302,P100686,3,67.94
O101302,P101395,2,31.79
O101302,P100548,2,435.65
O101302,P100993,3,282.0
O101303,P101668,1,231.3
O101304,P100698,1,155.76
O101304,P101691,2,302.82
O101304,P101544,2,19.8
O101304,P101147,3,175.49
O101304,P100648,1,191.97
O101305,P100337,2,177.13
O101306,P100759,2,66.45
O101306,P101983,1,139.78
O101306,P101114,2,156.0
O101306,P101927,1,469.01
O101306,P101155,2,312.78
O101307,P101308,2,377.96
O101308,P101137,3,376.55
O101308,P101945,2,393.42
O101309,P100933,3,405.79
O101309,P100237,1,123.17
O101309,P101026,2,61.71
O101309,P100262,3,212.32
O101310,P101887,2,406.17
O101310,P101597,3,256.29
O101310,P100906,1,86.2
O101310,P100098,1,143.06
O101310,P100570,1,66.78
O101311,P101001,1,282.71
O101311,P101974,1,411.9
O101311,P101348,2,350.51
O101312,P100961,1,49.93
O101312,P101708,3,259.41
O101312,P101914,1,203.74
O101312,P101193,3,100.2
O101313,P100747,3,205.11
O101313,P100716,2,344.45
O101313,P100932,2,164.82
O101313,P101243,3,121.85
O101314,P101073,1,394.32
O101314,P101595,2,131.15
O101314,P101259,3,160.84
O101314,P100330,2,280.33
O101315,P101397,3,352.31
O101315,P101598,2,470.36
O101315,P101960,3,293.35
O101315,P101715,1,357.86
O101316,P100499,3,278.26
O101316,P100939,1,136.77
O101316,P100582,2,222.9
O101317,P100102,1,165.15
O101317,P101615,3,134.91
O101317,P100169,2,109.86
O101317,P101437,1,366.78
O101318,P101451,1,227.27
O101318,P100062,3,379.25
O101318,P100821,2,187.16
O101318,P101469,1,391.05
O101319,P101863,2,189.16
O101319,P101768,3,59.69
O101319,P100416,1,273.88
O101319,P101039,3,37.86
O101320,P101007,1,204.97
O101320,P100220,2,207.42
O101320,P100966,3,298.19
O101321,P100787,1,83.95
O101321,P101455,3,161.36
O101321,P101297,2,325.34
O101322,P101663,1,348.86
O101322,P100425,1,393.37
O101323,P101418,1,30.83
O101323,P100834,2,35.89
O101323,P101594,3,290.18
O101323,P100804,3,216.9
O101324,P101846,1,452.16
O101324,P101020,3,315.26
O101324,P100005,1,276.51
O101324,P101411,3,276.96
O101324,P100289,1,147.26
O101325,P100176,2,246.26
O101326,P101617,1,153.13
O101326,P101206,1,348.21
O101326,P100692,2,338.57
O101326,P100293,2,394.42
O101327,P101954,3,454.65
O101327,P100116,3,273.54
O101327,P100405,1,317.25
O101327,P100861,3,190.15
O101328,P101225,3,158.23
O101328,P101836,1,408.63
O101328,P100183,1,197.34
O101328,P100077,3,20.65
O101329,P101205,1,342.59
O101329,P100908,3,147.7
O101329,P100007,2,471.23
O101329,P101088,1,394.65
O101329,P101318,1,252.23
O101330,P100132,2,204.97
O101330,P101931,3,442.32
O101330,P101279,3,61.06
O101331,P100101,2,136.2
O101331,P101297,2,310.95
O101332,P100496,2,337.99
O101333,P101876,3,326.37
O101333,P101615,1,128.63
O101333,P100280,3,74.25
O101333,P101064,1,453.34
O101333,P101771,3,332.37
O101334,P101831,3,71.93
O101334,P101575,2,301.59
O101334,P101785,2,410.92
O101334,P100451,1,348.55
O101335,P100074,2,169.5
O101336,P101381,3,184.58
O101336,P101765,3,183.4
O101337,P101238,2,367.91
O101337,P100594,1,173.21
O101338,P100255,3,452.04
O101338,P101366,2,270.69
O101338,P100971,2,73.21
O101338,P100729,3,334.35
O101338,P101491,1,156.75
O101339,P100874,2,140.3
O101339,P100201,3,474.68
O101339,P100815,1,71.39
O101339,P101111,1,277.0
O101340,P100885,3,408.38
O101340,P101361,3,197.51
O101341,P101492,3,459.06
O101342,P100941,2,384.7
O101342,P100325,1,296.19
O101343,P100909,3,365.65
O101343,P101054,1,52.78
O101343,P101408,1,97.64
O101343,P100813,1,300.3
O101344,P100346,1,360.46
O101344,P101312,3,219.24
O101344,P101462,3,251.66
O101345,P100949,2,375.75
O101346,P101655,2,169.81
O101346,P100217,1,295.21
O101347,P100976,2,80.21
O101347,P100888,2,314.96
O101347,P101712,2,214.82
O101347,P100051,3,258.04
O101347,P101868,3,445.48
O101348,P100050,2,444.59
O101348,P100148,3,18.43
O101348,P100595,1,92.92
O101348,P100223,2,122.37
O101348,P101129,3,212.49
O101349,P101952,1,345.15
O101350,P101776,2,76.43
O101350,P100190,3,57.85
O101350,P100164,3,96.21
O101351,P101076,2,52.82
O101351,P101787,3,378.74
O101351,P100089,1,151.54
O101352,P100536,2,391.9
O101352,P101307,1,106.16
O101353,P101149,2,462.33
O101353,P100948,1,395.75
O101353,P101315,1,188.34
O101353,P101207,1,330.03
O101354,P101497,1,125.32
O101355,P100130,3,124.43
O101356,P101010,2,418.43
O101357,P100822,3,444.78
O101358,P100305,1,101.99
O101358,P101742,1,341.9
O101358,P100431,1,72.73
O101359,P100787,1,83.24
O101360,P101602,2,332.58
O101361,P101925,1,487.17
O101362,P101852,2,407.38
O101362,P100867,1,281.1
O101363,P100924,2,310.11
O101363,P101935,3,278.41
O101363,P100050,3,482.97
O101363,P101013,3,216.03
O101363,P101314,2,156.5
O101364,P100752,2,358.13
O101364,P101860,2,258.79
O101364,P101475,2,375.81
O101364,P101009,1,14.54
O101364,P100622,2,446.02
O101365,P100520,2,328.05
O101365,P100574,2,238.8
O101366,P101997,3,97.81
O101366,P100857,2,90.26
O101366,P101052,1,119.08
O101366,P101787,2,384.63
O101366,P101610,2,73.4
O101367,P101354,2,146.65
O101367,P101934,2,267.6
O101368,P101704,2,211.35
O101368,P100802,2,214.91
O101368,P100492,1,336.67
O101368,P101357,2,250.09
O101369,P100964,1,17.39
O101369,P101845,3,180.09
O101369,P100325,3,295.67
O101369,P101646,3,90.76
O101369,P101345,3,320.16
O101370,P101784,3,171.4
O101370,P101222,3,233.42
O101371,P100064,2,217.05
O101371,P101482,2,160.33
O101371,P100122,2,184.8
O101371,P100065,3,131.25
O101371,P100551,2,401.47
O101372,P100104,2,193.22
O101373,P101879,3,278.74
O101373,P101161,1,163.69
O101374,P100465,3,22.73
O101374,P100290,3,184.48
O101374,P101300,2,234.97
O101374,P101985,3,426.76
O101375,P101895,1,90.21
O101375,P100282,2,82.53
O101375,P100719,1,235.18
O101375,P101385,1,216.67
O101375,P101302,1,154.44
O101376,P100047,3,272.56
O101376,P101151,1,346.74
O101376,P100703,1,263.76
O101377,P101861,2,250.97
O101377,P101580,3,276.57
O101378,P101688,1,479.51
O101378,P101270,2,131.15
O101379,P100228,1,446.73
O101380,P101179,1,58.81
O101380,P101779,1,142.81
O101380,P100378,2,244.4
O101381,P101129,2,227.57
O101381,P100778,1,102.95
O101382,P100227,3,328.94
O101382,P100744,2,134.69
O101382,P100394,3,83.96
O101383,P100713,2,445.2
O101383,P100164,2,101.67
O101383,P100883,1,255.31
O101384,P101197,1,234.93
O101385,P100976,3,83.92
O101386,P100704,2,50.33
O101386,P101401,1,345.63
O101386,P101430,1,314.98
O101387,P100277,2,347.1
O101387,P101730,1,71.08
O101387,P100409,1,308.96
O101387,P100789,1,426.88
O101388,P101732,1,305.63
O101388,P101700,2,96.52
O101389,P101472,3,31.22
O101389,P101530,1,320.45
O101389,P100527,1,11.87
O101389,P100868,1,137.65
O101390,P100242,3,286.17
O101390,P101341,2,83.38
O101390,P100028,3,441.09
O101390,P100121,2,145.96
O101390,P100171,3,233.12
O101391,P100041,1,371.49
O101391,P101224,2,327.38
O101392,P101525,2,427.69
O101392,P100636,2,243.99
O101392,P100675,3,251.79
O101392,P101208,3,180.21
O101393,P101872,3,351.26
O101393,P100857,2,83.9
O101394,P101940,1,100.01
O101395,P100574,1,243.07
O101395,P101087,3,123.38
O101396,P100631,3,112.62
O101397,P101346,2,334.62
O101398,P100297,2,314.4
O101399,P100820,2,427.59
O101399,P101759,3,321.04
O101400,P101608,3,453.26
O101400,P100504,2,85.75
O101401,P101571,2,409.18
O101401,P100955,1,29.33
O101401,P100130,1,127.19
O101402,P101209,1,281.19
O101402,P101287,2,325.5
O101402,P100174,3,33.57
O101403,P101324,2,129.36
O101403,P101808,3,46.78
O101404,P101815,1,310.0
O101405,P101360,3,340.44
O101405,P100243,3,8.58
O101406,P100032,2,62.85
O101406,P101197,1,250.67
O101406,P101917,2,454.29
O101407,P101849,2,452.66
O101407,P101863,2,181.59
O101407,P100331,3,239.88
O101407,P100875,1,365.29
O101408,P101522,1,201.65
O101409,P100468,3,278.33
O101409,P100200,3,463.21
O101409,P100813,3,298.8
O101409,P101611,2,353.04
O101410,P100891,2,137.92
O101410,P100055,2,255.09
O101410,P101052,3,116.43
O101410,P100002,2,270.14
O101411,P101741,3,32.18
O101411,P101721,3,149.25
O101411,P101768,1,54.5
O101412,P100650,1,328.64
O101412,P100363,1,122.69
O101412,P101323,2,150.26
O101413,P100499,3,272.27
O101413,P101255,1,430.46
O101413,P101525,2,414.65
O101413,P101803,1,299.37
O101413,P100647,3,187.0
O101414,P100096,1,147.87
O101414,P100097,2,287.86
O101414,P101599,3,159.57
O101414,P100559,2,350.81
O101415,P101391,2,147.5
O101415,P100140,3,48.23
O101415,P100299,1,481.18
O101415,P101109,3,48.4
O101416,P101819,1,77.34
O101417,P100914,1,99.51
O101417,P101784,2,165.39
O101418,P100575,2,21.94
O101418,P101117,2,116.67
O101419,P100201,1,476.69
O101420,P100346,2,369.73
O101420,P100355,1,229.62
O101420,P101515,1,364.81
O101420,P100157,3,411.9
O101420,P100248,3,318.73
O101421,P100455,2,81.5
O101421,P100486,3,331.03
O101421,P101367,3,10.89
O101421,P101921,3,273.09
O101422,P101511,2,336.36
O101422,P100954,3,463.04
O101423,P101327,2,351.31
O101423,P100377,1,443.24
O101423,P100724,1,169.53
O101424,P101598,1,487.09
O101425,P100935,1,471.24
O101426,P101148,2,57.54
O101426,P100056,3,415.0
O101426,P101716,3,250.64
O101427,P100443,2,173.11
O101427,P100760,1,453.96
O101428,P101543,1,224.97
O101428,P101635,3,300.43
O101428,P100531,2,266.8
O101428,P100967,1,259.68
O101428,P100704,2,50.74
O101429,P101228,1,114.55
O101430,P100160,1,293.47
O101430,P101503,3,14.0
O101430,P101409,3,355.98
O101430,P100850,1,294.4
O101431,P101197,2,236.86
O101431,P100275,3,84.4
O101432,P101891,2,203.72
O101432,P101925,1,465.31
O101432,P101012,1,251.72
O101432,P100400,3,222.52
O101433,P100978,3,461.45
O101433,P100095,1,247.0
O101433,P100445,3,299.25
O101433,P101469,2,390.96
O101433,P101968,1,359.84
O101434,P101814,2,174.84
O101434,P100868,1,140.75
O101434,P100001,2,206.67
O101434,P100226,1,206.94
O101435,P101595,1,140.87
O101435,P100356,3,33.65
O101435,P100767,1,4.9
O101435,P100464,1,113.03
O101436,P101509,2,162.46
O101436,P101890,2,389.81
O101436,P100055,2,262.11
O101436,P100772,3,371.08
O101436,P100793,3,376.96
O101437,P101898,1,54.17
O101437,P101128,3,398.69
O101437,P100473,1,235.03
O101437,P101108,1,467.83
O101438,P101885,3,406.32
O101438,P101492,1,473.4
O101438,P100161,2,458.94
O101438,P100370,3,444.68
O101438,P101596,3,268.1
O101439,P100232,3,198.2
O101439,P100988,1,397.65
O101439,P101225,1,150.41
O101439,P100089,2,141.11
O101439,P101521,3,135.56
O101440,P100167,3,321.56
O101441,P101051,1,57.56
O101441,P100254,3,432.87
O101442,P101098,1,143.75
O101443,P101582,2,334.32
O101443,P101736,2,180.94
O101443,P100917,3,420.58
O101443,P101618,3,268.66
O101443,P100516,3,36.75
O101444,P101191,3,257.95
O101444,P101229,1,209.31
O101444,P101904,1,356.99
O101445,P100226,2,201.46
O101446,P101619,2,253.65
O101446,P100728,3,237.75
O101446,P101132,3,346.03
O101446,P100208,1,233.9
O101447,P100432,3,289.04
O101447,P101749,3,58.81
O101447,P101764,1,187.35
O101447,P100835,1,48.92
O101448,P101221,2,93.82
O101448,P100750,2,77.47
O101449,P101525,2,391.65
O101449,P101222,2,240.21
O101450,P100999,3,371.6
O101450,P100181,3,61.83
O101451,P101076,3,56.74
O101451,P101327,3,368.4
O101452,P100802,3,225.3
O101453,P101428,1,353.47
O101453,P100424,3,164.71
O101454,P100157,2,438.42
O101454,P100712,1,483.1
O101454,P101424,1,433.03
O101454,P100454,3,104.08
O101455,P101643,1,215.01
O101456,P101763,3,387.36
O101456,P101184,1,66.06
O101456,P100092,2,338.64
O101456,P101709,1,298.47
O101456,P101377,1,230.77
O101457,P100760,3,454.51
O101457,P101031,1,262.94
O101457,P100862,1,301.47
O101458,P101122,1,70.84
O101458,P101742,2,363.38
O101458,P100446,3,75.65
O101458,P100297,2,319.94
O101458,P101826,2,169.39
O101459,P100142,3,157.16
O101459,P100377,2,468.48
O101459,P101798,1,262.02
O101460,P101704,2,226.29
O101460,P101839,1,193.66
O101460,P100217,3,316.36
O101461,P100831,1,171.22
O101461,P101110,2,156.04
O101462,P100534,2,11.5
O101462,P101689,1,295.22
O101462,P101136,2,334.55
O101462,P100192,2,82.92
O101462,P101589,1,214.86
O101463,P101832,2,207.34
O101464,P101354,3,141.83
O101464,P101961,3,291.37
O101464,P101202,2,211.75
O101464,P100626,2,459.35
O101464,P101186,3,288.71
O101465,P101873,3,381.6
O101465,P101534,3,123.64
O101465,P100360,3,182.77
O101466,P101302,1,154.92
O101466,P101936,1,426.41
O101466,P101040,1,142.38
O101466,P100422,1,346.17
O101467,P100393,2,203.04
O101467,P100979,3,240.53
O101467,P100980,3,281.42
O101467,P100601,1,19.1
O101468,P100625,1,479.35
O101468,P101323,1,150.14
O101469,P100192,3,84.93
O101469,P101801,3,338.3
O101469,P101657,1,145.84
O101470,P100378,3,229.9
O101470,P100640,2,338.24
O101471,P101825,3,305.77
O101472,P100594,2,174.61
O101472,P101558,3,225.04
O101472,P100554,1,158.78
O101473,P100322,3,335.38
O101474,P100014,3,281.23
O101474,P100899,2,320.45
O101474,P101831,1,65.7
O101475,P100872,3,221.62
O101475,P100688,2,365.53
O101475,P100016,3,30.56
O101475,P100583,1,282.12
O101475,P100719,1,241.88
O101476,P101447,1,85.95
O101476,P100957,1,151.42
O101476,P101701,3,291.51
O101476,P101717,2,83.5
O101476,P101401,3,343.31
O101477,P101862,1,55.5
O101477,P100155,3,295.62
O101477,P101597,1,255.32
O101477,P100408,2,220.3
O101477,P101262,2,348.92
O101478,P101215,1,258.75
O101478,P101959,1,151.66
O101478,P100782,3,132.0
O101478,P101194,3,369.88
O101478,P100867,3,278.48
O101479,P101167,2,159.12
O101479,P101100,2,241.56
O101480,P100190,1,58.41
O101480,P101109,1,51.13
O101480,P100033,3,65.66
O101481,P100259,2,104.91
O101481,P101758,1,209.83
O101481,P100775,2,285.7
O101482,P101525,1,398.83
O101482,P100391,1,7.4
O101482,P101381,3,190.45
O101482,P100471,1,304.36
O101482,P100967,2,245.8
O101483,P100780,2,184.37
O101483,P100521,3,201.65
O101483,P100890,2,50.62
O101483,P100359,2,343.05
O101483,P101151,1,349.42
O101484,P101934,1,265.5
O101484,P100703,1,252.16
O101484,P100418,2,476.6
O101484,P100044,3,354.37
O101484,P100334,3,389.61
O101485,P101652,3,333.99
O101485,P101246,2,177.06
O101485,P101886,2,315.35
O101485,P101772,1,332.36
O101485,P100874,3,142.96
O101486,P100580,2,20.33
O101486,P101230,1,163.6
O101486,P100963,2,331.38
O101486,P100529,2,48.2
O101487,P101071,1,321.04
O101487,P101560,3,144.79
O101487,P100696,2,60.93
O101487,P101041,2,404.16
O101487,P100562,2,381.54
O101488,P101321,2,409.41
O101488,P101057,2,91.1
O101488,P101206,3,350.1
O101488,P100528,2,370.72
O101488,P101435,1,427.46
O101489,P101786,2,470.2
O101490,P101733,2,213.53
O101491,P100165,1,248.7
O101492,P101635,3,299.04
O101492,P101948,3,331.88
O101493,P100210,2,49.38
O101493,P101698,2,201.47
O101493,P101490,2,372.3
O101493,P100693,1,315.27
O101494,P100865,1,31.05
O101494,P100787,2,81.36
O101494,P100534,3,12.28
O101494,P101398,1,17.74
O101494,P101421,1,488.25
O101495,P101250,3,146.77
O101495,P101178,3,328.48
O101495,P101808,2,46.54
O101496,P101322,2,388.05
O101497,P101754,3,273.54
O101497,P101942,1,243.61
