payment_id,order_id,amount,payment_method
PAY103175,O103175,516.97,paypal
PAY103176,O103176,1412.99,cash
PAY103177,O103177,1739.85,cash
PAY103178,O103178,2299.53,cash
PAY103179,O103179,1876.42,crypto
PAY103180,O103180,690.04,cash
PAY103181,O103181,2571.73,crypto
PAY103182,O103182,1734.71,paypal
PAY103183,O103183,1708.56,crypto
PAY103184,O103184,1004.05,cash
PAY103185,O103185,1896.27,paypal
PAY103186,O103186,644.84,cash
PAY103187,O103187,1952.0,crypto
PAY103188,O103188,863.57,crypto
PAY103189,O103189,320.38,cash
PAY103190,O103190,1632.94,paypal
PAY103191,O103191,1585.95,crypto
PAY103192,O103192,1006.53,card
PAY103193,O103193,244.99,card
PAY103194,O103194,526.61,card
PAY103195,O103195,1954.0,card
PAY103196,O103196,2767.26,cash
PAY103197,O103197,1436.95,crypto
PAY103198,O103198,1232.37,paypal
PAY103199,O103199,799.34,card
PAY103200,O103200,2616.65,cash
PAY103201,O103201,1474.85,paypal
PAY103202,O103202,443.83,cash
PAY103203,O103203,1421.7,crypto
PAY103204,O103204,137.06,card
PAY103205,O103205,1766.09,paypal
PAY103206,O103206,,paypal
PAY103207,O103207,2032.37,cash
PAY103208,O103208,910.22,cash
PAY103209,O103209,969.8,crypto
PAY103210,O103210,1880.68,paypal
PAY103211,O103211,422.63,card
PAY103212,O103212,1661.09,card
PAY103213,O103213,209.78,paypal
PAY103214,O103214,2282.75,paypal
PAY103215,O103215,159.34,crypto
PAY103216,O103216,624.56,card
PAY103217,O103217,590.7,card
PAY103218,O103218,1182.89,cash
PAY103219,O103219,1051.18,cash
PAY103220,O103220,561.94,card
PAY103221,O103221,2548.36,paypal
PAY103222,O103222,,paypal
PAY103223,O103223,1575.3,cash
PAY103224,O103224,1149.14,paypal
PAY103225,O103225,1209.26,crypto
PAY103226,O103226,1143.38,paypal
PAY103227,O103227,2010.2,paypal
PAY103228,O103228,1803.63,paypal
PAY103229,O103229,1105.37,cash
PAY103230,O103230,313.55,paypal
PAY103231,O103231,,card
PAY103232,O103232,556.66,cash
PAY103233,O103233,433.83,paypal
PAY103234,O103234,1631.05,paypal
PAY103235,O103235,1015.23,crypto
PAY103236,O103236,1500.58,paypal
PAY103237,O103237,704.2,cash
PAY103238,O103238,2290.15,paypal
PAY103239,O103239,543.38,cash
PAY103240,O103240,1305.82,card
PAY103241,O103241,720.4,paypal
PAY103242,O103242,1437.31,cash
PAY103243,O103243,672.38,card
PAY103244,O103244,1529.17,cash
PAY103245,O103245,2157.07,paypal
PAY103246,O103246,2258.81,cash
PAY103247,O103247,1491.46,paypal
PAY103248,O103248,831.09,cash
PAY103249,O103249,2083.45,card
PAY103250,O103250,1846.59,paypal
PAY103251,O103251,1208.06,card
PAY103252,O103252,2629.75,paypal
PAY103253,O103253,453.11,cash
PAY103254,O103254,1006.78,card
PAY103255,O103255,657.12,paypal
PAY103256,O103256,847.2,card
PAY103257,O103257,1449.52,crypto
PAY103258,O103258,1159.38,card
PAY103259,O103259,2117.76,paypal
PAY103260,O103260,1433.83,cash
PAY103261,O103261,1989.28,crypto
PAY103262,O103262,78.24,crypto
PAY103263,O103263,1115.79,crypto
PAY103264,O103264,779.7,card
PAY103265,O103265,705.94,paypal
PAY103266,O103266,738.12,card
PAY103267,O103267,3241.84,crypto
PAY103268,O103268,1256.65,crypto
PAY103269,O103269,2182.35,crypto
PAY103270,O103270,1706.29,card
PAY103271,O103271,278.55,crypto
PAY103272,O103272,1280.77,cash
PAY103273,O103273,461.7,paypal
PAY103274,O103274,3390.23,crypto
PAY103275,O103275,2314.67,paypal
PAY103276,O103276,2242.02,card
PAY103277,O103277,1127.58,crypto
PAY103278,O103278,1650.5,cash
PAY103279,O103279,410.72,crypto
PAY103280,O103280,2371.1,cash
PAY103281,O103281,3194.77,cash
PAY103282,O103282,1140.96,paypal
PAY103283,O103283,1599.9,paypal
PAY103284,O103284,,card
PAY103285,O103285,519.42,cash
PAY103286,O103286,949.88,cash
PAY103287,O103287,787.71,paypal
PAY103288,O103288,3822.87,card
PAY103289,O103289,3621.88,paypal
PAY103290,O103290,2939.26,paypal
PAY103291,O103291,1138.53,card
PAY103292,O103292,583.63,cash
PAY103293,O103293,426.71,cash
PAY103294,O103294,626.06,card
PAY103295,O103295,3819.84,cash
PAY103296,O103296,1915.02,card
PAY103297,O103297,894.4,card
PAY103298,O103298,2548.34,paypal
PAY103299,O103299,1128.51,cash
PAY103300,O103300,,cash
PAY103301,O103301,551.81,card
PAY103302,O103302,1452.11,paypal
PAY103303,O103303,2549.78,paypal
PAY103304,O103304,1807.5,cash
PAY103305,O103305,928.97,crypto
PAY103306,O103306,3883.54,card
PAY103307,O103307,2051.12,cash
PAY103308,O103308,788.75,cash
PAY103309,O103309,1037.9,crypto
PAY103310,O103310,599.58,crypto
PAY103311,O103311,687.78,paypal
PAY103312,O103312,292.44,paypal
PAY103313,O103313,1089.8,paypal
PAY103314,O103314,411.72,paypal
PAY103315,O103315,83.11,card
PAY103316,O103316,1378.81,crypto
PAY103317,O103317,1291.93,cash
PAY103318,O103318,345.13,paypal
PAY103319,O103319,2251.63,cash
PAY103320,O103320,2436.02,card
PAY103321,O103321,992.8,paypal
PAY103322,O103322,2085.21,card
PAY103323,O103323,832.95,paypal
PAY103324,O103324,1954.66,cash
PAY103325,O103325,1861.98,card
PAY103326,O103326,1710.72,paypal
PAY103327,O103327,2003.87,cash
PAY103328,O103328,2608.93,cash
PAY103329,O103329,1353.29,cash
PAY103330,O103330,2640.69,paypal
PAY103331,O103331,1146.69,cash
PAY103332,O103332,759.54,cash
PAY103333,O103333,1842.6,paypal
PAY103334,O103334,212.2,card
PAY103335,O103335,1167.04,cash
PAY103336,O103336,900.28,paypal
PAY103337,O103337,1270.26,card
PAY103338,O103338,2528.93,cash
PAY103339,O103339,1915.84,paypal
PAY103340,O103340,,crypto
PAY103341,O103341,1280.64,paypal
PAY103342,O103342,,cash
PAY103343,O103343,1440.5,card
PAY103344,O103344,2553.45,card
PAY103345,O103345,1927.26,card
PAY103346,O103346,1870.27,cash
PAY103347,O103347,1263.28,cash
PAY103348,O103348,1298.1,card
PAY103349,O103349,2728.45,card
PAY103350,O103350,1589.58,card
PAY103351,O103351,1175.73,card
PAY103352,O103352,3550.53,paypal
PAY103353,O103353,1469.25,cash
PAY103354,O103354,1717.6,crypto
PAY103355,O103355,3310.82,card
PAY103356,O103356,1294.23,paypal
PAY103357,O103357,3583.66,crypto
PAY103358,O103358,1746.68,crypto
PAY103359,O103359,1955.08,card
PAY103360,O103360,2025.68,card
PAY103361,O103361,2168.26,paypal
PAY103362,O103362,536.04,card
PAY103363,O103363,961.6,crypto
PAY103364,O103364,2106.0,card
PAY103365,O103365,3619.56,paypal
PAY103366,O103366,1980.89,paypal
PAY103367,O103367,661.28,paypal
PAY103368,O103368,3950.67,paypal
PAY103369,O103369,2181.56,paypal
PAY103370,O103370,1455.22,card
PAY103371,O103371,183.19,cash
PAY103372,O103372,1532.48,paypal
PAY103373,O103373,3460.52,cash
PAY103374,O103374,840.04,card
PAY103375,O103375,1233.06,paypal
PAY103376,O103376,3252.23,cash
PAY103377,O103377,2081.05,cash
PAY103378,O103378,2708.48,crypto
PAY103379,O103379,699.9,cash
PAY103380,O103380,416.64,crypto
PAY103381,O103381,606.6,crypto
PAY103382,O103382,682.4,cash
PAY103383,O103383,1018.89,crypto
PAY103384,O103384,3436.08,cash
PAY103385,O103385,2187.61,crypto
PAY103386,O103386,1788.32,paypal
PAY103387,O103387,1526.46,paypal
PAY103388,O103388,1245.94,paypal
PAY103389,O103389,933.47,cash
PAY103390,O103390,92.25,cash
PAY103391,O103391,902.53,card
PAY103392,O103392,1509.96,cash
PAY103393,O103393,1864.21,card
PAY103394,O103394,1776.96,card
PAY103395,O103395,1360.1,paypal
PAY103396,O103396,3115.72,cash
PAY103397,O103397,1585.05,cash
PAY103398,O103398,1120.86,card
PAY103399,O103399,811.56,card
PAY103400,O103400,1337.22,cash
PAY103401,O103401,149.77,card
PAY103402,O103402,,cash
PAY103403,O103403,1579.74,cash
PAY103404,O103404,1043.75,crypto
PAY103405,O103405,1512.75,card
PAY103406,O103406,1201.14,paypal
PAY103407,O103407,2301.73,cash
PAY103408,O103408,1046.19,card
PAY103409,O103409,866.68,card
PAY103410,O103410,2507.58,card
PAY103411,O103411,2515.89,cash
PAY103412,O103412,2206.49,cash
PAY103413,O103413,2520.02,cash
PAY103414,O103414,3820.54,card
PAY103415,O103415,1251.24,paypal
PAY103416,O103416,2124.21,crypto
PAY103417,O103417,805.82,paypal
PAY103418,O103418,1066.23,cash
PAY103419,O103419,1102.08,cash
PAY103420,O103420,2639.12,cash
PAY103421,O103421,1349.69,paypal
PAY103422,O103422,2549.93,paypal
PAY103423,O103423,695.58,cash
PAY103424,O103424,2255.94,crypto
PAY103425,O103425,2177.55,crypto
PAY103426,O103426,865.01,card
PAY103427,O103427,709.56,paypal
PAY103428,O103428,891.15,crypto
PAY103429,O103429,1330.17,cash
PAY103430,O103430,,paypal
PAY103431,O103431,2267.07,card
PAY103432,O103432,2708.49,card
PAY103433,O103433,,paypal
PAY103434,O103434,345.38,cash
PAY103435,O103435,306.69,crypto
PAY103436,O103436,583.14,paypal
PAY103437,O103437,1172.58,cash
PAY103438,O103438,131.76,paypal
PAY103439,O103439,593.87,card
PAY103440,O103440,,paypal
PAY103441,O103441,794.84,cash
PAY103442,O103442,626.9,cash
PAY103443,O103443,236.66,card
PAY103444,O103444,541.1,cash
PAY103445,O103445,1496.83,cash
PAY103446,O103446,1772.7,card
PAY103447,O103447,1724.67,cash
PAY103448,O103448,1887.66,cash
PAY103449,O103449,1348.52,paypal
PAY103450,O103450,1369.14,paypal
PAY103451,O103451,1849.9,paypal
PAY103452,O103452,2562.38,paypal
PAY103453,O103453,1283.67,crypto
PAY103454,O103454,1340.92,paypal
PAY103455,O103455,513.06,paypal
PAY103456,O103456,1793.88,paypal
PAY103457,O103457,841.74,card
PAY103458,O103458,2907.69,paypal
PAY103459,O103459,1252.16,crypto
PAY103460,O103460,593.94,crypto
PAY103461,O103461,1872.21,crypto
PAY103462,O103462,832.5,cash
PAY103463,O103463,796.34,card
PAY103464,O103464,2766.1,paypal
PAY103465,O103465,1325.97,paypal
PAY103466,O103466,2533.85,cash
PAY103467,O103467,392.79,card
PAY103468,O103468,2894.41,cash
PAY103469,O103469,938.64,crypto
PAY103470,O103470,2712.25,cash
PAY103471,O103471,,card
PAY103472,O103472,1427.22,cash
PAY103473,O103473,238.14,card
PAY103474,O103474,,cash
PAY103475,O103475,1168.02,card
PAY103476,O103476,1022.08,paypal
PAY103477,O103477,2361.22,crypto
PAY103478,O103478,376.61,card
PAY103479,O103479,,cash
PAY103480,O103480,554.31,cash
PAY103481,O103481,2250.63,crypto
PAY103482,O103482,1349.52,paypal
PAY103483,O103483,,paypal
PAY103484,O103484,3124.07,paypal
PAY103485,O103485,1216.63,card
PAY103486,O103486,221.36,crypto
PAY103487,O103487,2240.98,card
PAY103488,O103488,1211.15,card
PAY103489,O103489,292.93,card
PAY103490,O103490,1473.78,card
PAY103491,O103491,248.28,cash
PAY103492,O103492,2853.76,cash
PAY103493,O103493,1168.57,cash
PAY103494,O103494,1361.94,card
PAY103495,O103495,,paypal
PAY103496,O103496,1272.27,cash
PAY103497,O103497,814.35,crypto
PAY103498,O103498,2444.75,cash
PAY103499,O103499,143.42,card
PAY103500,O103500,1650.41,card
PAY103501,O103501,1874.16,card
PAY103502,O103502,3469.07,cash
PAY103503,O103503,2004.16,paypal
PAY103504,O103504,886.38,card
PAY103505,O103505,1248.31,crypto
PAY103506,O103506,203.44,card
PAY103507,O103507,1990.4,paypal
PAY103508,O103508,2904.12,paypal
PAY103509,O103509,2227.94,paypal
PAY103510,O103510,,card
PAY103511,O103511,3318.76,crypto
PAY103512,O103512,2561.86,crypto
PAY103513,O103513,317.43,card
PAY103514,O103514,1109.22,cash
PAY103515,O103515,2091.75,cash
PAY103516,O103516,807.49,crypto
PAY103517,O103517,1002.76,cash
PAY103518,O103518,2590.86,cash
PAY103519,O103519,1083.0,crypto
PAY103520,O103520,1558.72,cash
PAY103521,O103521,342.8,cash
PAY103522,O103522,1901.44,card
PAY103523,O103523,1315.44,cash
PAY103524,O103524,2251.94,crypto
PAY103525,O103525,1582.42,card
PAY103526,O103526,2172.54,crypto
PAY103527,O103527,1680.66,card
PAY103528,O103528,3302.64,crypto
PAY103529,O103529,1323.3,paypal
PAY103530,O103530,2129.64,card
PAY103531,O103531,1013.54,card
PAY103532,O103532,1790.06,card
PAY103533,O103533,1415.93,crypto
PAY103534,O103534,2051.47,paypal
PAY103535,O103535,1331.14,card
PAY103536,O103536,391.73,paypal
PAY103537,O103537,911.22,cash
PAY103538,O103538,1619.21,card
PAY103539,O103539,,cash
PAY103540,O103540,2210.51,card
PAY103541,O103541,2891.18,paypal
PAY103542,O103542,4005.84,cash
PAY103543,O103543,1080.55,crypto
PAY103544,O103544,1417.17,card
PAY103545,O103545,1907.5,card
PAY103546,O103546,4047.07,paypal
PAY103547,O103547,1272.8,crypto
PAY103548,O103548,823.77,card
PAY103549,O103549,950.82,cash
PAY103550,O103550,2697.41,crypto
PAY103551,O103551,1144.76,crypto
PAY103552,O103552,1972.53,paypal
PAY103553,O103553,2100.08,cash
PAY103554,O103554,2743.52,cash
PAY103555,O103555,1133.57,card
PAY103556,O103556,916.46,card
PAY103557,O103557,743.46,crypto
PAY103558,O103558,1507.86,crypto
PAY103559,O103559,4036.78,paypal
PAY103560,O103560,300.71,crypto
PAY103561,O103561,127.6,paypal
PAY103562,O103562,1070.83,paypal
PAY103563,O103563,2514.38,cash
PAY103564,O103564,275.48,cash
PAY103565,O103565,1032.33,crypto
PAY103566,O103566,1804.96,crypto
PAY103567,O103567,705.95,cash
PAY103568,O103568,2342.23,crypto
PAY103569,O103569,1814.68,cash
PAY103570,O103570,1123.89,card
PAY103571,O103571,2140.26,crypto
PAY103572,O103572,1296.04,paypal
PAY103573,O103573,1745.79,card
PAY103574,O103574,1655.66,card
PAY103575,O103575,,crypto
PAY103576,O103576,1553.66,cash
PAY103577,O103577,3102.55,paypal
PAY103578,O103578,1099.11,cash
PAY103579,O103579,1485.7,crypto
PAY103580,O103580,3036.78,cash
PAY103581,O103581,1020.02,crypto
PAY103582,O103582,657.03,crypto
PAY103583,O103583,75.34,paypal
PAY103584,O103584,2292.13,crypto
PAY103585,O103585,1241.13,paypal
PAY103586,O103586,2074.63,card
PAY103587,O103587,871.39,cash
PAY103588,O103588,3146.36,crypto
PAY103589,O103589,,cash
PAY103590,O103590,551.4,cash
PAY103591,O103591,,paypal
PAY103592,O103592,1386.2,cash
PAY103593,O103593,1866.71,cash
PAY103594,O103594,1391.68,cash
PAY103595,O103595,2516.17,crypto
PAY103596,O103596,703.65,cash
PAY103597,O103597,3722.05,card
PAY103598,O103598,420.97,paypal
PAY103599,O103599,,card
PAY103600,O103600,633.76,paypal
PAY103601,O103601,985.5,cash
PAY103602,O103602,1124.0,paypal
PAY103603,O103603,2592.89,crypto
PAY103604,O103604,1594.83,crypto
PAY103605,O103605,2633.76,card
PAY103606,O103606,795.07,crypto
PAY103607,O103607,1649.08,cash
PAY103608,O103608,1305.82,card
PAY103609,O103609,1438.68,card
PAY103610,O103610,1735.35,card
PAY103611,O103611,3140.36,crypto
PAY103612,O103612,1253.3,paypal
PAY103613,O103613,1929.22,crypto
PAY103614,O103614,1163.73,card
PAY103615,O103615,1640.15,paypal
PAY103616,O103616,1286.85,card
PAY103617,O103617,2798.62,card
PAY103618,O103618,552.02,paypal
PAY103619,O103619,3250.3,paypal
PAY103620,O103620,2151.98,card
PAY103621,O103621,1602.67,card
PAY103622,O103622,2164.17,crypto
PAY103623,O103623,2487.74,crypto
PAY103624,O103624,1553.78,crypto
PAY103625,O103625,116.94,cash
PAY103626,O103626,1149.64,card
PAY103627,O103627,1940.13,crypto
PAY103628,O103628,982.55,card
PAY103629,O103629,317.21,cash
PAY103630,O103630,1031.74,crypto
PAY103631,O103631,1479.55,crypto
PAY103632,O103632,2135.83,card
PAY103633,O103633,1099.22,card
PAY103634,O103634,409.21,paypal
PAY103635,O103635,530.1,paypal
PAY103636,O103636,258.18,crypto
PAY103637,O103637,1505.34,paypal
PAY103638,O103638,2378.19,crypto
PAY103639,O103639,1969.41,card
PAY103640,O103640,2314.02,paypal
PAY103641,O103641,1197.0,crypto
PAY103642,O103642,1906.57,card
PAY103643,O103643,610.3,crypto
PAY103644,O103644,1410.49,cash
PAY103645,O103645,187.92,paypal
PAY103646,O103646,434.62,cash
PAY103647,O103647,2055.65,card
PAY103648,O103648,893.4,crypto
PAY103649,O103649,377.12,crypto
PAY103650,O103650,1367.54,card
PAY103651,O103651,1996.59,cash
PAY103652,O103652,,crypto
PAY103653,O103653,965.29,cash
PAY103654,O103654,2035.42,cash
PAY103655,O103655,1108.5,cash
PAY103656,O103656,640.39,paypal
PAY103657,O103657,305.58,cash
PAY103658,O103658,1911.18,paypal
PAY103659,O103659,781.72,cash
PAY103660,O103660,253.7,cash
PAY103661,O103661,1687.92,paypal
PAY103662,O103662,549.7,crypto
PAY103663,O103663,942.56,crypto
PAY103664,O103664,2286.12,card
PAY103665,O103665,227.01,card
PAY103666,O103666,2619.59,crypto
PAY103667,O103667,712.42,card
PAY103668,O103668,1171.65,crypto
PAY103669,O103669,3124.8,card
PAY103670,O103670,903.2,crypto
PAY103671,O103671,1603.77,paypal
PAY103672,O103672,93.32,card
PAY103673,O103673,2002.29,paypal
PAY103674,O103674,657.88,paypal
PAY103675,O103675,355.45,paypal
PAY103676,O103676,349.71,paypal
PAY103677,O103677,2355.14,paypal
PAY103678,O103678,747.18,cash
PAY103679,O103679,65.95,paypal
PAY103680,O103680,290.0,card
PAY103681,O103681,825.84,paypal
PAY103682,O103682,2012.16,card
PAY103683,O103683,2463.12,paypal
PAY103684,O103684,1480.75,card
PAY103685,O103685,,paypal
PAY103686,O103686,998.14,crypto
PAY103687,O103687,2838.7,cash
PAY103688,O103688,1238.88,card
PAY103689,O103689,992.49,card
PAY103690,O103690,1639.72,paypal
PAY103691,O103691,,card
PAY103692,O103692,1315.43,paypal
PAY103693,O103693,1119.58,cash
PAY103694,O103694,2291.65,crypto
PAY103695,O103695,1561.47,crypto
PAY103696,O103696,927.24,cash
PAY103697,O103697,1156.48,paypal
PAY103698,O103698,2937.36,paypal
PAY103699,O103699,1751.33,cash
PAY103700,O103700,2109.71,card
PAY103701,O103701,1126.77,card
PAY103702,O103702,88.78,card
PAY103703,O103703,1311.23,cash
PAY103704,O103704,894.74,crypto
PAY103705,O103705,1152.85,crypto
PAY103706,O103706,381.52,crypto
PAY103707,O103707,1661.84,paypal
PAY103708,O103708,3279.62,cash
PAY103709,O103709,2039.34,card
PAY103710,O103710,45.01,crypto
PAY103711,O103711,1748.17,crypto
PAY103712,O103712,215.64,crypto
PAY103713,O103713,,paypal
PAY103714,O103714,,paypal
PAY103715,O103715,851.22,card
PAY103716,O103716,968.43,crypto
PAY103717,O103717,2050.02,crypto
PAY103718,O103718,2460.68,crypto
PAY103719,O103719,2070.24,paypal
PAY103720,O103720,102.21,card
PAY103721,O103721,2371.07,cash
PAY103722,O103722,440.93,paypal
PAY103723,O103723,358.48,crypto
PAY103724,O103724,956.86,card
PAY103725,O103725,1675.82,card
PAY103726,O103726,1128.69,cash
PAY103727,O103727,3972.11,crypto
PAY103728,O103728,3287.29,paypal
PAY103729,O103729,1573.7,paypal
PAY103730,O103730,1282.22,paypal
PAY103731,O103731,1431.89,crypto
PAY103732,O103732,157.66,crypto
PAY103733,O103733,144.99,crypto
PAY103734,O103734,1613.57,paypal
PAY103735,O103735,55.92,crypto
PAY103736,O103736,1779.08,crypto
PAY103737,O103737,565.66,crypto
PAY103738,O103738,2538.88,cash
PAY103739,O103739,906.54,cash
PAY103740,O103740,1010.39,crypto
PAY103741,O103741,1194.84,crypto
PAY103742,O103742,154.84,paypal
PAY103743,O103743,899.72,card
PAY103744,O103744,2007.99,crypto
PAY103745,O103745,803.76,paypal
PAY103746,O103746,1161.8,paypal
PAY103747,O103747,1793.33,card
PAY103748,O103748,232.14,paypal
PAY103749,O103749,607.67,card
PAY103750,O103750,1506.68,crypto
PAY103751,O103751,240.42,cash
PAY103752,O103752,1431.12,card
PAY103753,O103753,2007.55,crypto
PAY103754,O103754,483.24,crypto
PAY103755,O103755,1815.33,cash
PAY103756,O103756,,paypal
PAY103757,O103757,1793.66,card
PAY103758,O103758,1479.51,card
PAY103759,O103759,1774.03,paypal
PAY103760,O103760,2066.12,cash
PAY103761,O103761,878.42,card
PAY103762,O103762,2266.59,card
PAY103763,O103763,2885.63,paypal
PAY103764,O103764,725.92,crypto
PAY103765,O103765,225.46,cash
PAY103766,O103766,374.88,crypto
PAY103767,O103767,809.44,crypto
PAY103768,O103768,429.94,paypal
PAY103769,O103769,1126.71,card
PAY103770,O103770,1908.25,paypal
PAY103771,O103771,99.54,crypto
PAY103772,O103772,357.94,paypal
PAY103773,O103773,2711.38,cash
PAY103774,O103774,565.12,crypto
PAY103775,O103775,1977.78,crypto
PAY103776,O103776,2383.49,cash
PAY103777,O103777,1964.54,paypal
PAY103778,O103778,2887.09,paypal
PAY103779,O103779,1384.3,paypal
PAY103780,O103780,1428.92,card
PAY103781,O103781,614.76,crypto
PAY103782,O103782,188.04,cash
