shipment_id,order_id,shipped_date,delivery_status
S103490,O103490,2025-07-29 22:20:08,in_transit
S103491,O103491,2025-07-23 22:54:56,in_transit
S103492,O103492,2025-01-12 03:05:51,delivered
S103493,O103493,2025-10-10 08:23:03,delayed
S103494,O103494,2025-03-07 17:06:56,delayed
S103495,O103495,2024-09-28 18:37:07,in_transit
S103496,O103496,2024-09-15 12:04:53,delayed
S103497,O103497,2024-08-26 20:43:50,delayed
S103498,O103498,2025-09-14 19:08:17,delayed
S103499,O103499,2024-10-31 17:12:08,delivered
S103500,O103500,2025-10-25 03:06:41,delivered
S103501,O103501,2025-04-12 20:42:54,in_transit
S103502,O103502,2024-11-19 11:53:17,delayed
S103503,O103503,2025-06-29 06:03:23,in_transit
S103504,O103504,2025-10-16 23:12:24,delivered
S103505,O103505,2024-11-02 06:17:53,in_transit
S103506,O103506,2025-11-04 15:24:18,delivered
S103507,O103507,2024-10-11 14:07:09,delivered
S103508,O103508,2024-06-06 12:14:16,in_transit
S103509,O103509,2025-09-23 04:37:10,delayed
S103510,O103510,2026-05-18 11:05:18,in_transit
S103511,O103511,2024-06-29 23:44:02,delayed
S103512,O103512,2026-04-22 22:05:04,in_transit
S103513,O103513,2024-08-11 20:40:10,in_transit
S103514,O103514,2025-10-15 14:19:20,in_transit
S103515,O103515,2026-06-04 16:47:50,delivered
S103516,O103516,2026-01-18 19:14:17,in_transit
S103517,O103517,2025-06-20 00:06:59,delivered
S103518,O103518,2025-02-27 21:04:32,delivered
S103519,O103519,2025-05-31 07:05:03,delivered
S103520,O103520,2024-08-23 15:25:56,in_transit
S103521,O103521,2024-12-19 11:49:55,in_transit
S103522,O103522,2024-09-06 19:08:19,in_transit
S103523,O103523,2026-03-25 14:43:45,in_transit
S103524,O103524,2026-01-30 18:14:24,delivered
S103525,O103525,2025-04-17 10:43:06,delayed
S103526,O103526,2024-12-08 15:30:35,delayed
S103527,O103527,2024-12-29 07:06:01,delivered
S103528,O103528,2025-07-25 04:21:12,delivered
S103529,O103529,2025-04-26 20:00:13,delayed
S103530,O103530,2026-02-27 11:31:41,delayed
S103531,O103531,2025-01-01 21:07:30,delayed
S103532,O103532,2026-04-05 09:42:51,delayed
S103533,O103533,2026-04-13 03:17:47,delayed
S103534,O103534,2024-10-07 13:55:21,in_transit
S103535,O103535,2025-01-02 00:37:24,delayed
S103536,O103536,2025-01-25 03:51:36,in_transit
S103537,O103537,2025-09-04 16:45:37,in_transit
S103538,O103538,2024-06-28 20:54:10,delivered
S103539,O103539,2025-06-15 05:10:21,delivered
S103540,O103540,2025-08-03 10:18:39,delayed
S103541,O103541,2025-02-04 18:22:32,delivered
S103542,O103542,2024-12-23 21:21:40,delayed
S103543,O103543,2025-05-26 23:47:59,delivered
S103544,O103544,2025-10-13 05:19:29,delivered
S103545,O103545,2024-06-10 00:09:55,delayed
S103546,O103546,2025-11-24 17:19:42,delivered
S103547,O103547,2026-05-31 13:06:09,delayed
S103548,O103548,2026-04-05 13:08:20,delivered
S103549,O103549,2024-07-05 10:25:43,delayed
S103550,O103550,2025-12-30 08:53:01,in_transit
S103551,O103551,2025-11-02 09:30:35,delayed
S103552,O103552,2025-11-05 16:31:42,delivered
S103553,O103553,2025-09-23 02:24:57,in_transit
S103554,O103554,2026-02-28 17:08:37,in_transit
S103555,O103555,2026-02-20 02:48:43,delayed
S103556,O103556,2025-11-26 01:17:46,delayed
S103557,O103557,2024-11-20 04:08:25,in_transit
S103558,O103558,2025-07-27 16:29:31,delayed
S103559,O103559,2024-10-03 22:00:53,delayed
S103560,O103560,2024-10-29 08:31:33,delayed
S103561,O103561,2026-02-12 23:13:33,delivered
S103562,O103562,2025-11-01 19:05:32,delivered
S103563,O103563,2026-06-03 11:47:46,in_transit
S103564,O103564,2025-05-04 05:40:57,in_transit
S103565,O103565,2025-02-02 06:27:42,in_transit
S103566,O103566,2025-05-31 11:30:23,delayed
S103567,O103567,2025-11-16 06:02:11,delayed
S103568,O103568,2025-02-13 06:32:39,delayed
S103569,O103569,2026-03-30 21:14:18,in_transit
S103570,O103570,2025-10-25 05:13:32,in_transit
S103571,O103571,2025-03-05 18:42:04,delivered
S103572,O103572,2025-03-08 10:45:51,delayed
S103573,O103573,2026-01-26 22:21:40,delayed
S103574,O103574,2025-04-22 12:53:16,delivered
S103575,O103575,2025-12-12 14:18:03,in_transit
S103576,O103576,2026-03-31 08:30:47,in_transit
S103577,O103577,2026-05-08 05:29:04,in_transit
S103578,O103578,2025-11-17 02:19:55,delayed
S103579,O103579,2025-05-20 07:09:41,delivered
S103580,O103580,2025-02-12 16:03:18,delivered
S103581,O103581,2025-10-13 10:07:45,in_transit
S103582,O103582,2026-02-14 16:45:53,delayed
S103583,O103583,2025-04-02 21:13:02,delivered
S103584,O103584,2024-10-30 02:44:13,delayed
S103585,O103585,2024-07-01 11:07:32,in_transit
S103586,O103586,2025-10-26 23:18:18,in_transit
S103587,O103587,2025-12-16 01:10:15,delivered
S103588,O103588,2024-10-29 23:48:59,in_transit
S103589,O103589,2025-08-28 16:15:21,delivered
S103590,O103590,2025-04-12 02:07:55,in_transit
S103591,O103591,2026-02-24 19:24:32,delivered
S103592,O103592,2025-11-20 03:21:58,in_transit
S103593,O103593,2026-01-26 15:08:10,in_transit
S103594,O103594,2026-02-28 00:37:58,delayed
S103595,O103595,2025-05-15 23:33:31,delayed
S103596,O103596,2025-01-17 11:02:00,in_transit
S103597,O103597,2026-05-11 20:37:26,delivered
S103598,O103598,2026-05-31 16:38:02,in_transit
S103599,O103599,2025-04-05 11:01:42,delayed
S103600,O103600,2025-05-18 14:30:14,delivered
S103601,O103601,2026-02-20 09:32:30,in_transit
S103602,O103602,2024-10-30 10:38:40,in_transit
S103603,O103603,2025-08-05 08:37:37,delayed
S103604,O103604,2026-01-29 13:20:59,delivered
S103605,O103605,2024-07-22 22:13:16,delivered
S103606,O103606,2024-09-26 21:07:34,delivered
S103607,O103607,2026-06-03 07:22:00,in_transit
S103608,O103608,2026-02-17 23:37:40,delayed
S103609,O103609,2025-09-06 00:57:55,in_transit
S103610,O103610,2025-08-20 07:02:17,delayed
S103611,O103611,2024-12-13 07:49:11,delayed
S103612,O103612,2025-11-20 09:22:31,delivered
S103613,O103613,2024-11-08 09:50:12,in_transit
S103614,O103614,2026-01-30 23:36:53,delivered
S103615,O103615,2026-04-12 11:30:12,delayed
S103616,O103616,2025-07-24 11:54:26,delayed
S103617,O103617,2024-08-28 22:30:20,delivered
S103618,O103618,2025-12-08 23:12:35,delivered
S103619,O103619,2024-12-12 19:05:34,delayed
S103620,O103620,2024-10-12 12:30:42,in_transit
S103621,O103621,2024-08-07 15:58:06,delivered
S103622,O103622,2025-02-18 18:34:15,in_transit
S103623,O103623,2025-12-28 21:13:19,delayed
S103624,O103624,2026-05-14 23:54:16,delivered
S103625,O103625,2024-10-15 15:37:46,delivered
S103626,O103626,2024-12-23 05:14:09,delayed
S103627,O103627,2024-11-14 23:58:34,delivered
S103628,O103628,2024-11-04 07:06:40,delivered
S103629,O103629,2025-07-19 14:52:58,in_transit
S103630,O103630,2024-08-16 06:29:53,delivered
S103631,O103631,2024-08-01 15:51:06,in_transit
S103632,O103632,2026-02-01 10:23:03,delivered
S103633,O103633,2024-07-13 22:57:30,delivered
S103634,O103634,2025-02-17 22:20:20,delayed
S103635,O103635,2025-10-17 11:37:56,delayed
S103636,O103636,2025-07-08 04:15:18,delivered
S103637,O103637,2026-05-03 21:22:20,in_transit
S103638,O103638,2026-01-31 14:43:35,delayed
S103639,O103639,2025-08-17 21:45:43,delayed
S103640,O103640,2024-09-01 09:11:37,delayed
S103641,O103641,2025-07-25 10:38:00,delivered
S103642,O103642,2025-01-06 16:49:04,in_transit
S103643,O103643,2024-07-07 08:35:36,in_transit
S103644,O103644,2026-02-03 13:26:39,delivered
S103645,O103645,2026-05-07 21:22:47,delayed
S103646,O103646,2024-11-01 02:36:47,in_transit
S103647,O103647,2025-11-07 10:06:05,in_transit
S103648,O103648,2024-09-03 05:34:51,delivered
S103649,O103649,2025-01-21 15:15:17,in_transit
S103650,O103650,2025-11-07 21:04:17,in_transit
S103651,O103651,2026-04-10 02:49:38,delayed
S103652,O103652,2025-12-07 07:08:36,delayed
S103653,O103653,2025-11-01 11:45:27,delayed
S103654,O103654,2025-06-26 03:42:14,in_transit
S103655,O103655,2025-12-20 03:58:57,delayed
S103656,O103656,2025-04-18 16:13:55,delivered
S103657,O103657,2026-01-01 01:09:50,delayed
S103658,O103658,2025-12-23 13:01:52,delayed
S103659,O103659,2024-06-19 08:51:47,in_transit
S103660,O103660,2025-05-28 01:45:59,delayed
S103661,O103661,2024-08-06 09:43:07,delivered
S103662,O103662,2025-09-06 03:56:16,delayed
S103663,O103663,2026-04-09 03:22:27,delayed
S103664,O103664,2026-05-14 07:16:38,delivered
S103665,O103665,2025-01-10 22:16:50,delivered
S103666,O103666,2026-03-21 09:15:01,delayed
S103667,O103667,2026-01-06 07:09:34,in_transit
S103668,O103668,2025-07-27 09:08:32,delivered
S103669,O103669,2025-10-06 01:24:04,delivered
S103670,O103670,2025-11-21 04:49:43,in_transit
S103671,O103671,2024-11-09 17:21:21,delivered
S103672,O103672,2024-10-02 23:38:46,delivered
S103673,O103673,2025-03-15 22:13:44,in_transit
S103674,O103674,2024-10-27 08:23:08,delayed
S103675,O103675,2024-08-20 05:38:57,in_transit
S103676,O103676,2024-08-06 17:57:39,delayed
S103677,O103677,2025-01-08 19:08:22,delivered
S103678,O103678,2025-07-08 11:54:25,delivered
S103679,O103679,2025-11-13 01:21:00,delayed
S103680,O103680,2025-03-17 04:26:21,in_transit
S103681,O103681,2025-08-14 16:52:55,delivered
S103682,O103682,2025-12-28 01:24:41,in_transit
S103683,O103683,2025-12-07 07:46:44,delayed
S103684,O103684,2026-05-04 05:05:12,delayed
S103685,O103685,2025-01-07 16:14:42,delayed
S103686,O103686,2025-06-08 12:48:45,in_transit
S103687,O103687,2025-02-22 06:32:57,in_transit
S103688,O103688,2025-06-30 02:40:26,delayed
S103689,O103689,2024-10-31 21:14:39,delivered
S103690,O103690,2025-07-07 02:04:55,delayed
S103691,O103691,2024-07-07 18:59:12,delivered
S103692,O103692,2025-10-26 05:57:47,delivered
S103693,O103693,2025-05-08 15:00:34,delivered
S103694,O103694,2024-08-02 08:28:21,in_transit
S103695,O103695,2025-10-26 16:37:06,delivered
S103696,O103696,2024-09-03 03:37:41,delivered
S103697,O103697,2025-01-01 02:57:09,delayed
S103698,O103698,2025-02-14 05:35:54,delivered
S103699,O103699,2024-06-23 05:46:32,delivered
S103700,O103700,2024-07-15 23:12:48,delayed
S103701,O103701,2025-05-13 13:10:21,in_transit
S103702,O103702,2025-12-02 14:47:19,delivered
S103703,O103703,2025-04-05 11:28:57,in_transit
S103704,O103704,2024-08-06 09:10:56,delayed
S103705,O103705,2024-11-20 03:32:53,in_transit
S103706,O103706,2024-11-30 18:46:34,delivered
S103707,O103707,2024-08-18 08:42:20,in_transit
S103708,O103708,2025-01-24 18:40:26,in_transit
S103709,O103709,2025-01-27 08:22:45,delayed
S103710,O103710,2026-03-24 18:25:08,delayed
S103711,O103711,2024-06-16 03:03:00,delayed
S103712,O103712,2026-01-07 00:52:20,delayed
S103713,O103713,2025-06-19 17:11:16,delayed
S103714,O103714,2025-06-15 00:46:06,delayed
S103715,O103715,2025-05-23 07:06:18,delayed
S103716,O103716,2024-10-29 05:26:40,delayed
S103717,O103717,2026-04-09 03:00:41,in_transit
S103718,O103718,2024-12-08 12:24:27,delayed
S103719,O103719,2025-10-26 12:46:57,in_transit
S103720,O103720,2026-04-20 22:29:22,delivered
S103721,O103721,2024-06-07 23:15:29,delayed
S103722,O103722,2025-06-12 20:39:32,delivered
S103723,O103723,2026-05-30 17:56:56,delayed
S103724,O103724,2024-12-26 06:42:30,delivered
S103725,O103725,2026-05-25 17:57:16,in_transit
S103726,O103726,2025-06-07 17:35:59,delayed
S103727,O103727,2025-08-21 07:56:06,in_transit
S103728,O103728,2025-06-16 06:27:31,delivered
S103729,O103729,2025-12-29 00:25:14,in_transit
S103730,O103730,2024-07-14 15:14:03,delayed
S103731,O103731,2025-12-28 02:06:00,in_transit
S103732,O103732,2026-03-20 01:23:05,in_transit
S103733,O103733,2025-12-01 02:12:39,delivered
S103734,O103734,2025-06-08 12:16:31,delivered
S103735,O103735,2025-12-04 15:08:03,delayed
S103736,O103736,2025-09-10 07:10:37,delivered
S103737,O103737,2026-03-15 05:02:32,in_transit
S103738,O103738,2026-03-31 23:11:37,delivered
S103739,O103739,2026-04-30 00:06:47,delayed
S103740,O103740,2025-12-04 19:27:33,delivered
S103741,O103741,2024-11-24 16:27:54,delayed
S103742,O103742,2024-10-08 10:41:42,delayed
S103743,O103743,2026-02-14 00:04:17,in_transit
S103744,O103744,2025-06-18 11:39:49,in_transit
S103745,O103745,2025-01-11 14:33:06,in_transit
S103746,O103746,2026-05-11 06:38:51,delayed
S103747,O103747,2024-09-07 18:00:31,delivered
S103748,O103748,2026-03-01 02:27:31,delivered
S103749,O103749,2026-02-24 19:10:09,delayed
S103750,O103750,2024-09-04 12:58:57,delayed
S103751,O103751,2024-10-10 06:12:47,delivered
S103752,O103752,2026-03-01 13:02:25,delivered
S103753,O103753,2025-12-12 22:26:34,delayed
S103754,O103754,2026-05-28 10:40:45,delivered
S103755,O103755,2024-12-20 23:26:08,delivered
S103756,O103756,2024-11-09 03:39:16,delayed
S103757,O103757,2025-06-26 23:51:29,delayed
S103758,O103758,2025-09-23 19:56:47,in_transit
S103759,O103759,2025-02-21 07:32:18,in_transit
S103760,O103760,2026-02-27 18:03:04,delivered
S103761,O103761,2025-09-25 01:38:59,delayed
S103762,O103762,2026-02-01 04:51:41,delivered
S103763,O103763,2024-12-13 09:49:54,delayed
S103764,O103764,2024-10-27 00:22:03,delivered
S103765,O103765,2024-06-13 06:02:26,delivered
S103766,O103766,2026-06-04 06:25:46,delayed
S103767,O103767,2024-08-22 05:15:30,in_transit
S103768,O103768,2024-08-18 20:07:58,in_transit
S103769,O103769,2024-10-28 07:19:58,delayed
S103770,O103770,2026-04-08 18:03:00,delivered
S103771,O103771,2025-04-12 23:02:10,delivered
S103772,O103772,2026-04-11 07:44:36,delivered
S103773,O103773,2025-03-13 22:54:48,delayed
S103774,O103774,2025-02-05 19:49:30,in_transit
S103775,O103775,2024-12-15 06:56:59,delayed
S103776,O103776,2024-08-31 08:45:14,in_transit
S103777,O103777,2024-06-06 01:46:11,in_transit
S103778,O103778,2024-10-27 04:31:13,delayed
S103779,O103779,2025-07-09 07:21:30,in_transit
S103780,O103780,2025-10-03 17:52:41,in_transit
S103781,O103781,2024-08-01 12:31:47,in_transit
S103782,O103782,2026-05-24 12:56:14,delivered
S103783,O103783,2026-02-19 02:20:08,delayed
S103784,O103784,2025-03-07 01:07:48,delivered
S103785,O103785,2026-02-13 01:18:43,delayed
S103786,O103786,2025-05-22 19:26:42,delivered
S103787,O103787,2026-01-14 21:04:35,in_transit
S103788,O103788,2025-03-31 10:59:20,delivered
S103789,O103789,2025-01-02 13:10:40,delivered
S103790,O103790,2025-04-13 22:41:51,delayed
S103791,O103791,2024-10-03 21:49:23,delayed
S103792,O103792,2024-12-09 20:12:42,delivered
S103793,O103793,2025-04-16 20:38:28,delayed
S103794,O103794,2026-03-27 21:38:16,in_transit
S103795,O103795,2024-09-22 05:23:53,in_transit
S103796,O103796,2026-05-01 11:24:29,in_transit
S103797,O103797,2025-02-17 19:08:49,delayed
S103798,O103798,2025-12-03 06:39:28,delayed
S103799,O103799,2025-12-26 12:37:22,delivered
S103800,O103800,2024-08-04 14:25:28,delayed
S103801,O103801,2024-08-19 07:30:28,delivered
S103802,O103802,2026-03-27 04:28:31,delayed
S103803,O103803,2024-11-04 00:32:00,delayed
S103804,O103804,2024-10-10 20:39:01,delivered
S103805,O103805,2025-01-10 23:13:00,in_transit
S103806,O103806,2025-09-30 23:30:33,delayed
S103807,O103807,2025-07-23 07:26:45,delivered
S103808,O103808,2025-12-12 05:39:26,delayed
S103809,O103809,2026-02-28 08:57:39,delayed
S103810,O103810,2024-10-13 06:34:12,delayed
S103811,O103811,2025-08-28 04:15:58,delayed
S103812,O103812,2024-08-02 05:44:16,delayed
S103813,O103813,2025-11-17 14:03:44,delivered
S103814,O103814,2025-02-10 18:33:10,delayed
S103815,O103815,2026-02-27 15:06:46,delivered
S103816,O103816,2025-11-16 13:27:56,delivered
S103817,O103817,2025-10-22 16:16:21,in_transit
S103818,O103818,2025-06-29 07:38:13,delivered
S103819,O103819,2026-02-20 16:34:03,delivered
S103820,O103820,2026-03-29 23:18:42,in_transit
S103821,O103821,2025-05-02 00:34:49,delayed
S103822,O103822,2025-09-22 20:37:05,in_transit
S103823,O103823,2025-07-09 17:00:59,delayed
S103824,O103824,2025-06-06 18:34:31,delayed
S103825,O103825,2024-11-03 14:54:14,delivered
S103826,O103826,2025-07-01 00:16:23,delayed
S103827,O103827,2025-04-20 02:36:58,in_transit
S103828,O103828,2025-12-08 23:18:12,in_transit
S103829,O103829,2024-09-30 07:41:58,delayed
S103830,O103830,2026-04-22 15:22:56,in_transit
S103831,O103831,2025-05-22 20:48:45,in_transit
S103832,O103832,2024-11-16 16:14:36,delivered
S103833,O103833,2024-07-06 20:54:29,delivered
S103834,O103834,2025-11-14 13:39:31,delivered
S103835,O103835,2025-01-16 11:35:21,delayed
S103836,O103836,2025-09-03 07:34:08,delivered
S103837,O103837,2026-05-26 03:58:18,in_transit
S103838,O103838,2024-09-02 07:48:14,delivered
S103839,O103839,2024-09-22 16:59:45,in_transit
S103840,O103840,2026-03-02 10:05:44,delivered
S103841,O103841,2025-01-07 23:58:23,in_transit
S103842,O103842,2026-02-07 06:16:50,delivered
S103843,O103843,2024-09-15 13:58:29,delivered
S103844,O103844,2025-06-13 02:03:12,delivered
S103845,O103845,2025-03-09 02:51:03,delivered
S103846,O103846,2025-02-06 21:20:38,in_transit
S103847,O103847,2025-01-31 04:47:46,delivered
S103848,O103848,2024-06-16 13:00:26,delayed
S103849,O103849,2025-12-05 21:30:33,delivered
S103850,O103850,2025-06-24 12:33:23,delivered
S103851,O103851,2024-07-23 21:29:16,delayed
S103852,O103852,2026-01-23 07:54:14,in_transit
S103853,O103853,2025-05-12 10:36:27,delayed
S103854,O103854,2024-12-16 17:55:59,in_transit
S103855,O103855,2026-04-02 08:00:20,delayed
S103856,O103856,2026-05-08 12:54:08,delayed
S103857,O103857,2024-12-17 14:33:14,delayed
S103858,O103858,2026-04-11 04:16:22,in_transit
S103859,O103859,2025-09-08 03:22:19,delivered
S103860,O103860,2024-10-12 19:39:50,delivered
S103861,O103861,2024-09-17 14:17:32,delayed
S103862,O103862,2024-07-26 05:05:34,in_transit
S103863,O103863,2025-06-18 01:26:02,in_transit
S103864,O103864,2025-02-09 10:09:23,delivered
S103865,O103865,2025-10-17 00:19:47,in_transit
S103866,O103866,2026-02-28 05:23:04,in_transit
S103867,O103867,2024-08-24 17:52:12,delayed
S103868,O103868,2026-04-06 03:47:22,in_transit
S103869,O103869,2026-02-07 14:52:19,in_transit
S103870,O103870,2024-06-21 22:50:55,delayed
S103871,O103871,2025-02-10 07:02:29,delivered
S103872,O103872,2024-12-30 10:44:32,delivered
S103873,O103873,2025-04-17 14:30:30,in_transit
S103874,O103874,2025-06-25 17:32:13,delayed
S103875,O103875,2026-05-12 17:12:15,delivered
S103876,O103876,2024-06-23 05:48:48,in_transit
S103877,O103877,2024-07-22 20:31:28,delivered
S103878,O103878,2025-07-18 14:53:08,in_transit
S103879,O103879,2025-03-13 01:49:14,delivered
S103880,O103880,2026-02-02 12:50:38,delayed
S103881,O103881,2025-07-03 11:41:07,delayed
S103882,O103882,2025-03-04 15:24:52,delivered
S103883,O103883,2025-10-30 00:53:39,delayed
S103884,O103884,2024-07-06 16:45:59,delivered
S103885,O103885,2024-11-23 19:21:59,delivered
S103886,O103886,2025-12-06 16:47:33,delayed
S103887,O103887,2024-06-29 02:11:11,in_transit
S103888,O103888,2025-05-23 02:22:10,delayed
S103889,O103889,2024-07-28 14:59:37,in_transit
S103890,O103890,2024-10-14 16:24:01,in_transit
S103891,O103891,2024-08-10 01:18:59,in_transit
S103892,O103892,2025-11-05 04:43:48,delivered
S103893,O103893,2024-08-12 04:12:31,in_transit
S103894,O103894,2025-06-14 17:03:25,in_transit
S103895,O103895,2025-03-04 23:04:50,delayed
S103896,O103896,2024-11-16 19:34:50,delivered
S103897,O103897,2025-03-30 21:28:22,delivered
S103898,O103898,2024-12-17 15:25:48,in_transit
S103899,O103899,2025-09-10 19:46:15,delayed
S103900,O103900,2025-09-06 06:21:18,in_transit
S103901,O103901,2024-07-09 12:45:01,delivered
S103902,O103902,2026-04-18 14:14:25,delayed
S103903,O103903,2025-11-22 05:47:18,delivered
